Plot Rep Block Genotype Lat Loc Year Environment EV_V4 EV_V6 PH_V4 PH_V6 PH_final LO TILL FF MF
5860 1 586 DH_PE0109 23 KLW 2018 2018.KLW 4 5 33.4 73.8 110 NA 1 80 NA
5861 1 587 DH_KE0008 23 KLW 2018 2018.KLW 5 5 44.8 91.8 140 NA 5 76 NA
5862 1 587 DH_KE0338 23 KLW 2018 2018.KLW 5 5 44 84.6 145 NA 1 71 NA
5863 1 587 DH_PE0016 23 KLW 2018 2018.KLW 5 5 44 82.4 125 NA 3 70 NA
5864 1 587 DH_KE0514 23 KLW 2018 2018.KLW 6 5 44.8 81 125 NA 1 71 NA
5865 1 587 DH_KE0011 23 KLW 2018 2018.KLW 5 6 34.6 75 130 NA 1 74 NA
5866 1 587 DH_PE0319 23 KLW 2018 2018.KLW 5 5 49.2 78.8 120 NA 5 73 NA
5867 1 587 DH_KE0474 23 KLW 2018 2018.KLW 6 5 41.4 69 145 NA 3 67 NA
5868 1 587 DH_KE0133 23 KLW 2018 2018.KLW 4 4 36.6 79.6 140 NA 3 67 NA
5869 1 587 DH_PE0230 23 KLW 2018 2018.KLW 3 5 39 68.6 105 NA 1 79 NA
5870 1 587 DH_PE0550 23 KLW 2018 2018.KLW 4 5 43.4 78.2 105 NA 3 72 NA
5871 1 588 DH_PE0426 23 KLW 2018 2018.KLW 3 3 35.4 59.8 85 NA 1 74 NA
5872 1 588 DH_PE0505 23 KLW 2018 2018.KLW 4 5 36 63 95 NA 1 72 NA
5873 1 588 DH_KE0627 23 KLW 2018 2018.KLW 6 5 40 68.2 120 NA 1 75 NA
5874 1 588 DH_KE0190 23 KLW 2018 2018.KLW 5 6 34 68.6 140 NA 1 73 NA
5875 1 588 DH_PE0342 23 KLW 2018 2018.KLW 5 7 44.4 91 115 NA 3 80 NA
5876 1 588 DH_PE0251 23 KLW 2018 2018.KLW 5 5 39.4 81.4 105 NA 3 81 NA
5877 1 588 DH_PE0376 23 KLW 2018 2018.KLW 5 5 41 82.2 125 NA 3 73 NA
5878 1 588 DH_KE0375 23 KLW 2018 2018.KLW 5 6 41.6 82 135 NA 1 74 NA
5879 1 588 DH_KE0005 23 KLW 2018 2018.KLW 6 5 43.2 82 145 NA 1 64 NA
5880 1 588 DH_KE0270 23 KLW 2018 2018.KLW 4 5 41.2 71.4 135 NA 1 65 NA
5881 1 589 DH_KE0054 23 KLW 2018 2018.KLW 3 5 32.4 65.8 100 NA 1 80 NA
5882 1 589 DH_KE0373 23 KLW 2018 2018.KLW 7 6 41.4 77.6 130 NA 3 65 NA
5883 1 589 DK105 23 KLW 2018 2018.KLW 6 5 48.6 91.4 150 NA 1 68 NA
5884 1 589 EP1 23 KLW 2018 2018.KLW 5 5 38 68.6 120 NA 1 75 NA
5885 1 589 DH_PE0386 23 KLW 2018 2018.KLW 5 5 47.4 88.2 100 NA 3 78 NA
5886 1 589 DH_PE0488 23 KLW 2018 2018.KLW 5 5 51.6 85 120 NA 2 72 NA
5887 1 589 DH_KE0267 23 KLW 2018 2018.KLW 5 5 33.8 71.4 145 NA 1 76 NA
5888 1 589 DH_PE0037 23 KLW 2018 2018.KLW 5 5 45.8 77.6 110 NA 5 71 NA
5889 1 589 DH_KE0354 23 KLW 2018 2018.KLW 6 7 45 85.8 145 NA 1 67 NA
5890 1 589 DH_PE0001 23 KLW 2018 2018.KLW 3 4 32.4 72 75 NA 1 79 NA
5891 1 590 DH_PE0140 23 KLW 2018 2018.KLW 6 6 49.2 92.8 115 NA 1 75 NA
5892 1 590 DH_KE0004 23 KLW 2018 2018.KLW 5 5 37.8 73 100 NA 1 76 NA
5893 1 590 DH_KE0093 23 KLW 2018 2018.KLW 5 5 43.4 79.6 115 NA 1 64 NA
5894 1 590 F2 23 KLW 2018 2018.KLW 3 4 29.6 59 125 NA 1 66 NA
5895 1 590 DH_PE0520 23 KLW 2018 2018.KLW 6 5 47.4 88.6 130 NA 3 75 NA
5897 1 590 DH_PE0346 23 KLW 2018 2018.KLW 4 4 44.2 82.8 95 NA 3 67 NA
5898 1 590 DH_PE0214 23 KLW 2018 2018.KLW 5 5 38.6 78.4 140 NA 1 71 NA
5899 1 590 DH_KE0556 23 KLW 2018 2018.KLW 3 3 27 60.4 90 NA 2 78 NA
5900 1 590 DH_KE0110 23 KLW 2018 2018.KLW 3 5 28.4 58.8 125 NA 2 72 NA
5901 2 591 DH_PE0125 23 KLW 2018 2018.KLW 4 5 38.6 77.4 105 NA 1 81 NA
5902 2 591 DH_KE0353 23 KLW 2018 2018.KLW 5 6 33 64.6 105 NA 1 75 NA
5903 2 591 DH_KE0110 23 KLW 2018 2018.KLW 4 5 30.4 65 125 NA 1 72 NA
5904 2 591 DH_PE0007 23 KLW 2018 2018.KLW 4 5 41.8 70 75 NA 3 71 NA
5905 2 591 DH_PE0550 23 KLW 2018 2018.KLW 5 5 51.8 90.8 105 NA 5 71 NA
5906 2 591 DH_PE0001 23 KLW 2018 2018.KLW 4 3 26.6 59.8 65 NA 1 78 NA
5907 2 591 DH_PE0109 23 KLW 2018 2018.KLW 6 7 50.2 96 135 NA 3 72 NA
5908 2 591 DH_PE0168 23 KLW 2018 2018.KLW 5 5 46.2 88.2 105 NA 5 79 NA
5909 2 591 DH_PE0405 23 KLW 2018 2018.KLW 4 5 39.6 73.2 120 NA 3 68 NA
5910 2 591 DH_KE0270 23 KLW 2018 2018.KLW 5 5 43.4 77.4 130 NA 3 65 NA
5911 2 592 DH_PE0063 23 KLW 2018 2018.KLW 5 5 38.4 77.4 110 NA 1 76 NA
5912 2 592 DH_KE0428 23 KLW 2018 2018.KLW 5 5 35.8 68.2 120 NA 3 75 NA
5913 2 592 DH_KE0004 23 KLW 2018 2018.KLW 5 5 36.4 71.2 100 NA 1 76 NA
5914 2 592 DH_PE0549 23 KLW 2018 2018.KLW 5 5 50.8 79 110 NA 2 NA NA
5915 2 592 DH_KE0338 23 KLW 2018 2018.KLW 5 6 45.6 83.6 135 NA 1 73 NA
5916 2 592 DH_KE0373 23 KLW 2018 2018.KLW 5 5 38.6 69.4 110 NA 3 66 NA
5917 2 592 DH_PE0459 23 KLW 2018 2018.KLW 5 5 43.4 83.8 100 NA 5 79 NA
5918 2 592 DH_KE0481 23 KLW 2018 2018.KLW 5 6 53.8 93.8 145 NA 1 72 NA
5919 2 592 DH_KE0610 23 KLW 2018 2018.KLW 5 5 46.6 83.2 140 NA 1 71 NA
5920 2 592 DH_PE0505 23 KLW 2018 2018.KLW 4 4 45.8 69 110 NA 3 72 NA
5921 2 593 DH_KE0402 23 KLW 2018 2018.KLW 6 6 51 93.2 145 NA 2 71 NA
5922 2 593 DH_KE0398 23 KLW 2018 2018.KLW 5 5 39.4 86 155 NA 1 81 NA
5923 2 593 DH_KE0556 23 KLW 2018 2018.KLW 5 5 39 76 90 NA 2 NA NA
5924 2 593 DH_LL0195 23 KLW 2018 2018.KLW 2 2 20 41.5 90 NA 1 77 NA
5925 2 593 DH_PE0230 23 KLW 2018 2018.KLW 4 5 37.2 66.4 95 NA 1 79 NA
5926 2 593 DH_KE0354 23 KLW 2018 2018.KLW 6 6 51.6 86 130 NA 1 68 NA
5927 2 593 DH_KE0206 23 KLW 2018 2018.KLW 5 6 50.6 90.2 125 NA 1 71 NA
5928 2 593 DH_KE0141 23 KLW 2018 2018.KLW 4 5 35.6 74.4 130 NA 1 76 NA
5929 2 593 DH_PE0485 23 KLW 2018 2018.KLW 7 8 58.2 100.6 110 NA 3 72 NA
5930 2 593 DH_KE0005 23 KLW 2018 2018.KLW 6 6 41.6 74.4 130 NA 1 67 NA
5932 2 594 DH_PE0184 23 KLW 2018 2018.KLW 4 5 33.2 65.6 75 NA 1 72 NA
5933 2 594 DH_KE0093 23 KLW 2018 2018.KLW 5 5 44.8 77.4 115 NA 1 65 NA
5934 2 594 DH_PE0104 23 KLW 2018 2018.KLW 5 6 51.2 96 130 NA 5 73 NA
5935 2 594 DH_PE0016 23 KLW 2018 2018.KLW 3 5 37 74.2 105 NA 3 73 NA
5936 2 594 DK105 23 KLW 2018 2018.KLW 7 7 52.4 88.8 145 NA 3 73 NA
5937 2 594 DH_KE0460 23 KLW 2018 2018.KLW 5 5 45 74.4 120 NA 2 67 NA
5938 2 594 DH_PE0158 23 KLW 2018 2018.KLW 5 5 39.6 81 135 NA 5 81 NA
5939 2 594 DH_PE0657 23 KLW 2018 2018.KLW 5 6 44 81.2 80 NA 3 79 NA
5940 2 594 DH_KE0627 23 KLW 2018 2018.KLW 5 5 39 67.2 115 NA 1 79 NA
5941 2 595 DH_KE0263 23 KLW 2018 2018.KLW 3 3 27.6 52.8 100 NA 1 72 NA
5942 2 595 DH_KE0161 23 KLW 2018 2018.KLW 4 4 34.2 57.8 100 NA 1 75 NA
5944 2 595 DH_KE0088 23 KLW 2018 2018.KLW 3 3 26.2 53.6 105 NA 2 71 NA
5945 2 595 DH_PE0319 23 KLW 2018 2018.KLW 7 5 46 79.8 110 NA 3 71 NA
5946 2 595 DH_PE0488 23 KLW 2018 2018.KLW 5 5 49 93.4 105 NA 2 72 NA
5947 2 595 DH_KE0510 23 KLW 2018 2018.KLW 4 5 32.8 71.2 115 NA 3 67 NA
5948 2 595 DH_KE0535 23 KLW 2018 2018.KLW 5 5 39.8 74.2 130 NA 5 72 NA
5949 2 595 DH_KE0248 23 KLW 2018 2018.KLW 4 4 36.8 68.6 130 NA 1 73 NA
5950 2 595 DH_PE0251 23 KLW 2018 2018.KLW 5 5 35.8 77.8 85 NA 1 81 NA
5951 2 596 DH_KE0285 23 KLW 2018 2018.KLW 5 5 36.6 65.2 130 NA 3 66 NA
5952 2 596 DH_PE0165 23 KLW 2018 2018.KLW 4 4 34.2 62.8 95 NA 1 70 NA
5953 2 596 DH_PE0214 23 KLW 2018 2018.KLW 5 5 38.2 77.6 125 NA 2 73 NA
5954 2 596 DH_KE0098 23 KLW 2018 2018.KLW 5 5 37 74.2 145 NA 1 71 NA
5955 2 596 DH_KE0133 23 KLW 2018 2018.KLW 5 5 40 77.8 140 NA 2 66 NA
5956 2 596 DH_PE0037 23 KLW 2018 2018.KLW 5 5 46.2 78.8 120 NA 7 72 NA
5957 2 596 DH_KE0331 23 KLW 2018 2018.KLW 5 5 35.6 75.2 125 NA 1 81 NA
5958 2 596 DH_PE0087 23 KLW 2018 2018.KLW 8 7 60.8 108.8 125 NA 3 75 NA
5959 2 596 DH_PE0392 23 KLW 2018 2018.KLW 5 5 39.4 81 115 NA 2 75 NA
5960 2 596 DH_KE0375 23 KLW 2018 2018.KLW 5 5 42.6 82.2 130 NA 1 75 NA
5961 2 597 DH_PE0371 23 KLW 2018 2018.KLW 4 5 36.6 76.2 100 NA 1 75 NA
5962 2 597 DH_KE0193 23 KLW 2018 2018.KLW 4 5 36.2 65 105 NA 3 68 NA
5963 2 597 DH_PE0520 23 KLW 2018 2018.KLW 5 6 51.8 88.4 125 NA 3 72 NA
5964 2 597 DH_PE0178 23 KLW 2018 2018.KLW 5 5 41.4 64 75 NA 5 75 NA
5965 2 597 DH_KE0011 23 KLW 2018 2018.KLW 5 6 32 71.8 125 NA 1 81 NA
5966 2 597 DH_PE0386 23 KLW 2018 2018.KLW 4 5 42 76.6 85 NA 1 80 NA
5968 2 597 DH_KE0173 23 KLW 2018 2018.KLW 5 4 31.4 61 135 NA 1 79 NA
5969 2 597 DH_PE0287 23 KLW 2018 2018.KLW 5 5 36.8 64.8 55 NA 1 67 NA
5970 2 597 DH_PE0342 23 KLW 2018 2018.KLW 5 6 41.4 90 110 NA 5 NA NA
5972 2 598 DH_PE0273 23 KLW 2018 2018.KLW 3 4 37 73.4 85 NA 1 65 NA
5973 2 598 DH_PE0346 23 KLW 2018 2018.KLW 5 5 41.8 85 85 NA 3 66 NA
5974 2 598 DH_KE0585 23 KLW 2018 2018.KLW 5 5 36.6 69.6 125 NA 1 72 NA
5975 2 598 DH_KE0474 23 KLW 2018 2018.KLW 5 5 37.4 66.8 125 NA 1 72 NA
5976 2 598 DH_KE0267 23 KLW 2018 2018.KLW 4 5 34.8 67.6 130 NA 1 81 NA
5977 2 598 DH_KE0602 23 KLW 2018 2018.KLW 5 5 37.6 64.8 120 NA 3 71 NA
5978 2 598 DH_PE0239 23 KLW 2018 2018.KLW 5 5 44 83 105 NA 5 81 NA
5979 2 598 DH_PE0723 23 KLW 2018 2018.KLW 2 3 20.6 53.2 75 NA 1 73 NA
5980 2 598 DH_PE0376 23 KLW 2018 2018.KLW 5 5 34.2 71.4 110 NA 3 75 NA
5981 2 599 DH_PE0021 23 KLW 2018 2018.KLW 4 4 33.4 65.8 90 NA 1 79 NA
5982 2 599 DH_LL0220 23 KLW 2018 2018.KLW 5 5 32 62 70 NA 1 77 NA
5983 2 599 DH_PE0140 23 KLW 2018 2018.KLW 6 5 52 94.4 105 NA 2 76 NA
5984 2 599 DH_KE0135 23 KLW 2018 2018.KLW 3 3 28.6 56.6 120 NA 1 81 NA
5985 2 599 DH_KE0008 23 KLW 2018 2018.KLW 6 5 47 88.8 150 NA 1 76 NA
5986 2 599 DH_KE0054 23 KLW 2018 2018.KLW 5 5 28.6 60.4 105 NA 1 81 NA
5987 2 599 DH_PE0452 23 KLW 2018 2018.KLW 5 5 46.4 85 140 NA 1 64 NA
5988 2 599 DH_KE0492 23 KLW 2018 2018.KLW 6 6 52.6 101.4 150 NA 1 83 NA
5989 2 599 DH_PE0388 23 KLW 2018 2018.KLW 5 5 31.8 72.4 95 NA 1 80 NA
5990 2 599 DH_PE0426 23 KLW 2018 2018.KLW 5 5 37.2 57 90 NA 1 79 NA
5991 2 600 DH_PE0146 23 KLW 2018 2018.KLW 6 7 41.2 83 90 NA 3 76 NA
5992 2 600 DH_KE0042 23 KLW 2018 2018.KLW 5 5 38.4 69.4 110 NA 1 72 NA
5993 2 600 F2 23 KLW 2018 2018.KLW 3 3 25.4 50.6 110 NA 1 67 NA
5994 2 600 DH_KE0437 23 KLW 2018 2018.KLW 5 5 50.2 80 85 NA 7 75 NA
5995 2 600 DH_KE0514 23 KLW 2018 2018.KLW 5 5 41.4 81 95 NA 3 72 NA
5996 2 600 EP1 23 KLW 2018 2018.KLW 5 5 39.4 68 90 NA 1 75 NA
5997 2 600 DH_PE0235 23 KLW 2018 2018.KLW 6 5 39.8 86.4 80 NA 5 65 NA
5998 2 600 DH_PE0095 23 KLW 2018 2018.KLW 5 4 38 69 80 NA 7 80 NA
5999 2 600 DH_PE0276 23 KLW 2018 2018.KLW 6 5 46.8 89 135 NA 5 NA NA
6000 2 600 DH_KE0190 23 KLW 2018 2018.KLW 4 4 35.2 67.6 130 NA 1 72 NA
6001 1 601 DH_PE0223 24 KLW 2018 2018.KLW 5 5 38.6 70.8 100 NA 1 75 NA
6002 1 601 DH_LL0251 24 KLW 2018 2018.KLW 4 5 36.2 68.8 85 NA 1 79 NA
6003 1 601 DH_PE0015 24 KLW 2018 2018.KLW 6 6 54.6 85.2 95 NA 5 76 NA
6004 1 601 DH_KE0239 24 KLW 2018 2018.KLW 5 5 38.2 63.6 105 NA 3 64 NA
6005 1 601 DH_KE0127 24 KLW 2018 2018.KLW 4 3 33.6 65.2 95 NA 1 75 NA
6006 1 601 DH_KE0129 24 KLW 2018 2018.KLW 3 4 31.6 59.4 110 NA 1 74 NA
6007 1 601 DH_KE0421 24 KLW 2018 2018.KLW 7 7 50 80.2 115 NA 2 81 NA
6008 1 601 DH_PE0417 24 KLW 2018 2018.KLW 5 5 34.2 72.2 120 NA 3 80 NA
6009 1 601 DH_PE0071 24 KLW 2018 2018.KLW 6 6 46.4 83 125 NA 3 76 NA
6010 1 601 DH_KE0039 24 KLW 2018 2018.KLW 5 5 40 62.8 110 NA 1 71 NA
6011 1 602 DH_KE0580 24 KLW 2018 2018.KLW 7 7 48.6 83.2 150 NA 1 80 NA
6012 1 602 DH_KE0438 24 KLW 2018 2018.KLW 5 5 38.4 67.2 130 NA 1 81 NA
6013 1 602 DH_PE0044 24 KLW 2018 2018.KLW 5 4 32.2 59 100 NA 3 81 NA
6014 1 602 DH_PE0355 24 KLW 2018 2018.KLW 5 6 37 84.8 135 NA 1 72 NA
6015 1 602 DH_KE0508 24 KLW 2018 2018.KLW 6 6 48.4 93.6 140 NA 1 74 NA
6016 1 602 DH_KE0107 24 KLW 2018 2018.KLW 5 5 42.6 81.4 135 NA 1 64 NA
6017 1 602 DH_PE0574 24 KLW 2018 2018.KLW 5 5 37.8 85.4 110 NA 5 86 NA
6018 1 602 DH_KE0143 24 KLW 2018 2018.KLW 5 5 35 67.8 120 NA 1 75 NA
6019 1 602 DH_PE0482 24 KLW 2018 2018.KLW 3 3 32 57 100 NA 1 81 NA
6020 1 602 DH_PE0116 24 KLW 2018 2018.KLW 5 5 35.4 65.4 100 NA 5 76 NA
6021 1 603 DH_KE0333 24 KLW 2018 2018.KLW 4 5 35.8 72.8 125 NA 1 73 NA
6022 1 603 DH_PE0154 24 KLW 2018 2018.KLW 5 5 32.2 75.6 115 NA 3 79 NA
6023 1 603 DH_KE0724 24 KLW 2018 2018.KLW 5 5 38.6 73.8 145 NA 1 73 NA
6024 1 603 DH_PE0266 24 KLW 2018 2018.KLW 5 6 33.2 86.8 150 NA 5 75 NA
6025 1 603 DH_KE0123 24 KLW 2018 2018.KLW 5 5 33 72.4 180 NA 1 80 NA
6026 1 603 DH_PE0020 24 KLW 2018 2018.KLW 5 5 37 67.8 110 NA 1 80 NA
6028 1 603 DH_PE0056 24 KLW 2018 2018.KLW 4 5 30.2 61.8 90 NA 3 75 NA
6030 1 603 DH_KE0142 24 KLW 2018 2018.KLW 5 5 34.4 69.8 135 NA 1 79 NA
6031 1 604 EP1 24 KLW 2018 2018.KLW 5 5 35.8 67 120 NA 1 75 NA
6032 1 604 DH_PE0395 24 KLW 2018 2018.KLW 4 4 30.6 71.6 140 NA 1 74 NA
6033 1 604 F2 24 KLW 2018 2018.KLW 3 5 25.4 51 105 NA 1 67 NA
6034 1 604 DH_PE0598 24 KLW 2018 2018.KLW 2 3 27.4 56.6 115 NA 1 74 NA
6035 1 604 DH_PE0332 24 KLW 2018 2018.KLW 5 5 40.6 69.4 90 NA 1 67 NA
6036 1 604 DH_KE0089 24 KLW 2018 2018.KLW 4 5 28 58 105 NA 1 74 NA
6037 1 604 DH_PE0083 24 KLW 2018 2018.KLW 5 5 41.6 78.4 140 NA 1 72 NA
6038 1 604 DH_KE0126 24 KLW 2018 2018.KLW 5 5 37.6 72.4 135 NA 1 75 NA
6039 1 604 DH_KE0654 24 KLW 2018 2018.KLW 5 5 37.4 66.8 125 NA 1 72 NA
6040 1 604 DH_PE0348 24 KLW 2018 2018.KLW 5 6 40.4 81 115 NA 3 76 NA
6041 1 605 DH_PE0097 24 KLW 2018 2018.KLW 5 5 42.2 76.4 105 NA 1 66 NA
6042 1 605 DH_KE0242 24 KLW 2018 2018.KLW 5 5 38.8 71.6 125 NA 3 72 NA
6043 1 605 DH_KE0185 24 KLW 2018 2018.KLW 4 4 29.4 56.8 105 NA 1 71 NA
6044 1 605 DH_KE0081 24 KLW 2018 2018.KLW 5 5 34.8 69.2 150 NA 2 76 NA
6045 1 605 DH_PE0290 24 KLW 2018 2018.KLW 5 5 35.4 68.2 105 NA 3 79 NA
6046 1 605 DH_KE0601 24 KLW 2018 2018.KLW 5 5 35.2 69.6 185 NA 1 80 NA
6047 1 605 DH_KE0518 24 KLW 2018 2018.KLW 5 5 35 69.2 130 NA 1 72 NA
6048 1 605 DH_KE0078 24 KLW 2018 2018.KLW 5 5 41.2 74.6 120 NA 1 74 NA
6049 1 605 DK105 24 KLW 2018 2018.KLW 7 5 43 80.6 145 NA 1 75 NA
6050 1 605 DH_KE0212 24 KLW 2018 2018.KLW 2 4 16.66666667 36.33333333 120 NA 1 64 NA
6051 1 606 DH_PE0275 24 KLW 2018 2018.KLW 5 5 38.6 69.8 115 NA 2 80 NA
6052 1 606 DH_KE0168 24 KLW 2018 2018.KLW 5 4 35 64.2 90 NA 1 67 NA
6053 1 606 DH_PE0260 24 KLW 2018 2018.KLW 5 5 32 65 115 NA 3 73 NA
6054 1 606 DH_PE0328 24 KLW 2018 2018.KLW 5 5 38.2 77 105 NA 1 71 NA
6055 1 606 DH_KE0516 24 KLW 2018 2018.KLW 7 5 45.2 84.2 150 NA 1 72 NA
6056 1 606 DH_PE0042 24 KLW 2018 2018.KLW 3 5 35.4 69.8 85 NA 1 72 NA
6057 1 606 DH_PE0174 24 KLW 2018 2018.KLW 5 5 28.8 63.8 85 NA 1 NA NA
6058 1 606 DH_KE0244 24 KLW 2018 2018.KLW 4 5 36.2 76.2 135 NA 1 72 NA
6059 1 606 DH_LL0154 24 KLW 2018 2018.KLW 5 5 37.8 60 115 NA 1 67 NA
6060 1 606 DH_KE0048 24 KLW 2018 2018.KLW 3 5 29.6 57.8 115 NA 1 74 NA
6061 1 607 DH_PE0303 24 KLW 2018 2018.KLW 5 5 38.6 77.2 110 NA 1 NA NA
6062 1 607 DH_KE0090 24 KLW 2018 2018.KLW 2 3 19 40 120 NA 1 79 NA
6063 1 607 DH_PE0110 24 KLW 2018 2018.KLW 3 4 31.4 47 80 NA 3 74 NA
6064 1 607 DH_KE0086 24 KLW 2018 2018.KLW 6 6 42.2 80.2 105 NA 5 63 NA
6065 1 607 DH_KE0489 24 KLW 2018 2018.KLW 5 5 47.4 81 125 NA 1 70 NA
6066 1 607 DH_KE0464 24 KLW 2018 2018.KLW 7 5 39.4 79.4 135 NA 1 72 NA
6067 1 607 DH_KE0501 24 KLW 2018 2018.KLW 4 5 36.4 71 130 NA 1 76 NA
6069 1 607 DH_KE0551 24 KLW 2018 2018.KLW 4 4 35.2 65.8 90 NA 1 86 NA
6070 1 607 DH_PE0219 24 KLW 2018 2018.KLW 4 5 31.4 68.6 95 NA 1 80 NA
6071 1 608 DH_PE0333 24 KLW 2018 2018.KLW 5 5 33 70.8 90 NA 1 76 NA
6072 1 608 DH_KE0215 24 KLW 2018 2018.KLW 5 5 42.4 74 125 NA 1 76 NA
6073 1 608 DH_PE0478 24 KLW 2018 2018.KLW 5 5 32.4 70.4 120 NA 1 73 NA
6074 1 608 DH_PE0156 24 KLW 2018 2018.KLW 5 5 36.6 75.2 105 NA 5 72 NA
6075 1 608 DH_KE0544 24 KLW 2018 2018.KLW 5 5 42.6 83.4 135 NA 1 81 NA
6076 1 608 DH_PE0265 24 KLW 2018 2018.KLW 5 5 49.2 92.8 120 NA 3 75 NA
6077 1 608 DH_KE0571 24 KLW 2018 2018.KLW 5 5 48.2 91.4 150 NA 1 71 NA
6078 1 608 DH_PE0349 24 KLW 2018 2018.KLW 4 5 43.8 83.2 105 NA 3 80 NA
6079 1 608 DH_KE0547 24 KLW 2018 2018.KLW 5 5 34.4 67 115 NA 1 80 NA
6080 1 608 DH_KE0209 24 KLW 2018 2018.KLW 5 5 37 82.2 90 NA 1 81 NA
6081 1 609 DH_PE0427 24 KLW 2018 2018.KLW 6 5 44.2 90.8 115 NA 5 71 NA
6082 1 609 DH_PE0008 24 KLW 2018 2018.KLW 5 5 45 91.2 80 NA 3 75 NA
6083 1 609 DH_KE0713 24 KLW 2018 2018.KLW 7 6 45.8 78.4 110 NA 1 72 NA
6084 1 609 DH_KE0041 24 KLW 2018 2018.KLW 6 7 50 90.8 130 NA 1 70 NA
6085 1 609 DH_KE0498 24 KLW 2018 2018.KLW 5 5 37.8 77.4 110 NA 5 73 NA
6086 1 609 DH_PE0541 24 KLW 2018 2018.KLW 3 3 29.2 65.4 105 NA 1 77 NA
6087 1 609 DH_KE0416 24 KLW 2018 2018.KLW 4 5 37.2 65.8 105 NA 1 76 NA
6088 1 609 DH_KE0227 24 KLW 2018 2018.KLW 6 6 45.8 82.8 120 NA 1 73 NA
6089 1 609 DH_PE0297 24 KLW 2018 2018.KLW 5 5 39.6 78.8 140 NA 7 74 NA
6090 1 609 DH_PE0150 24 KLW 2018 2018.KLW 5 5 33.6 76.8 100 NA 3 81 NA
6091 1 610 DH_PE0002 24 KLW 2018 2018.KLW 5 5 35.8 77.6 110 NA 1 67 NA
6092 1 610 DH_PE0053 24 KLW 2018 2018.KLW 4 4 30.6 60.4 125 NA 1 80 NA
6093 1 610 DH_KE0231 24 KLW 2018 2018.KLW 4 5 29.4 55.6 110 NA 1 75 NA
6094 1 610 DH_PE0538 24 KLW 2018 2018.KLW 5 5 40.8 83.4 95 NA 3 74 NA
6095 1 610 DH_KE0200 24 KLW 2018 2018.KLW 4 5 30.8 57.6 125 NA 1 75 NA
6096 1 610 DH_KE0443 24 KLW 2018 2018.KLW 5 5 37.4 69.6 110 NA 1 75 NA
6097 1 610 DH_PE0336 24 KLW 2018 2018.KLW 6 5 38.4 70.2 105 NA 3 73 NA
6098 1 610 DH_PE0370 24 KLW 2018 2018.KLW 5 5 39 75.4 115 NA 1 68 NA
6099 1 610 DH_PE0450 24 KLW 2018 2018.KLW 5 5 38 73 105 NA 1 67 NA
6100 1 610 DH_PE0113 24 KLW 2018 2018.KLW 5 4 32.4 60.8 65 NA 5 72 NA
6101 2 611 DH_KE0498 24 KLW 2018 2018.KLW 6 6 38.2 75 120 NA 3 72 NA
6102 2 611 DH_KE0489 24 KLW 2018 2018.KLW 5 5 46.6 80.2 120 NA 1 72 NA
6103 2 611 DH_PE0290 24 KLW 2018 2018.KLW 4 5 36.6 69.6 100 NA 3 76 NA
6104 2 611 DH_KE0544 24 KLW 2018 2018.KLW 5 5 39.4 79.4 145 NA 1 81 NA
6105 2 611 DH_KE0508 24 KLW 2018 2018.KLW 6 6 53.2 97 120 NA 1 74 NA
6106 2 611 DH_KE0516 24 KLW 2018 2018.KLW 2 5 46 81.8 135 NA 1 73 NA
6107 2 611 DH_KE0127 24 KLW 2018 2018.KLW 4 4 34.4 65.2 130 NA 1 76 NA
6108 2 611 DH_KE0123 24 KLW 2018 2018.KLW 5 6 45.2 84.2 185 NA 3 79 NA
6109 2 611 DH_PE0332 24 KLW 2018 2018.KLW 5 5 44.6 81.2 110 NA 1 70 NA
6110 2 611 DH_KE0200 24 KLW 2018 2018.KLW 3 4 31.4 64.2 120 NA 1 76 NA
6111 2 612 DH_KE0416 24 KLW 2018 2018.KLW 5 5 37.2 62.2 125 NA 1 82 NA
6112 2 612 DH_KE0501 24 KLW 2018 2018.KLW 5 5 36.6 68.6 120 NA 1 76 NA
6113 2 612 DH_KE0518 24 KLW 2018 2018.KLW 5 5 39 73.2 130 NA 1 70 NA
6114 2 612 DH_KE0571 24 KLW 2018 2018.KLW 5 5 41.2 80 135 NA 1 71 NA
6115 2 612 DH_PE0574 24 KLW 2018 2018.KLW 5 5 38 75 105 NA 3 82 NA
6116 2 612 DH_PE0174 24 KLW 2018 2018.KLW 4 4 34.8 64.6 80 NA 1 80 NA
6117 2 612 DH_KE0421 24 KLW 2018 2018.KLW 5 5 46.8 84.6 130 NA 1 75 NA
6119 2 612 DH_PE0083 24 KLW 2018 2018.KLW 5 6 49.8 92.6 135 NA 1 71 NA
6120 2 612 DH_PE0336 24 KLW 2018 2018.KLW 4 4 38.4 67.2 95 NA 1 76 NA
6121 2 613 DH_KE0041 24 KLW 2018 2018.KLW 5 5 44.6 78.2 125 NA 1 73 NA
6122 2 613 DH_KE0086 24 KLW 2018 2018.KLW 7 6 47.6 82.4 100 NA 3 64 NA
6123 2 613 DH_KE0081 24 KLW 2018 2018.KLW 5 5 44.4 81 135 NA 3 74 NA
6124 2 613 DH_PE0156 24 KLW 2018 2018.KLW 4 5 30.2 65.8 100 NA 3 71 NA
6125 2 613 DH_PE0355 24 KLW 2018 2018.KLW 5 6 44.4 85 140 NA 1 72 NA
6126 2 613 DH_PE0328 24 KLW 2018 2018.KLW 5 5 47.2 84.6 110 NA 3 70 NA
